Dates,Prices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
2023-04-08 02:58:00+00:00,27943.7890625,7.4453125,0.0,1.9362444196428572,0.60546875,3.197926267281106,76.17871452878863
2023-04-08 02:59:00+00:00,27961.654296875,17.865234375,0.0,3.1978236607142856,0.60546875,5.281566820276497,84.08040495928398
2023-04-08 03:00:00+00:00,27967.708984375,6.0546875,0.0,3.5763113839285716,0.60546875,5.90668202764977,85.52126772310258
2023-04-08 03:01:00+00:00,27976.009765625,8.30078125,0.0,4.113420758928571,0.60546875,6.793778801843318,87.16925351071693
2023-04-08 03:02:00+00:00,27974.94140625,0.0,-1.068359375,3.9698660714285716,0.6817801339285714,5.82279517086147,85.34325045736736
2023-04-08 03:04:00+00:00,27974.951171875,0.009765625,0.0,3.944056919642857,0.6817801339285714,5.784939635768366,85.26147536039568
2023-04-08 03:05:00+00:00,27972.6640625,0.0,-2.287109375,3.530552455357143,0.8451450892857143,4.177451304060746,80.68547744300972
2023-04-08 03:06:00+00:00,27972.220703125,0.0,-0.443359375,3.3126395089285716,0.8768136160714286,3.7780429594272076,79.07092907092907
2023-04-08 03:07:00+00:00,27970.7109375,0.0,-1.509765625,3.2130301339285716,0.9846540178571429,3.2631056956644944,76.54292266276713
2023-04-08 03:08:00+00:00,27970.845703125,0.134765625,0.0,3.103515625,0.9846540178571429,3.1518843865117594,75.91455091455092
2023-04-08 03:09:00+00:00,27970.587890625,0.0,-0.2578125,3.103515625,0.9847935267857143,3.151437880719649,75.91196041631122
2023-04-08 03:10:00+00:00,27968.7265625,0.0,-1.861328125,2.866489955357143,1.1177455357142858,2.564528207688467,71.94579642144333
2023-04-08 03:11:00+00:00,27974.5234375,5.796875,0.0,3.280552455357143,0.9020647321428571,3.6367151252706464,78.43300757146193
2023-04-08 03:12:00+00:00,27976.1171875,1.59375,0.0,3.3943917410714284,0.5305524553571429,6.397843807520378,86.482547806924
2023-04-08 03:13:00+00:00,27978.033203125,1.916015625,0.0,3.5083705357142856,0.5305524553571429,6.612674204575335,86.86401160581673
2023-04-08 03:14:00+00:00,27993.50390625,15.470703125,0.0,4.081612723214286,0.5305524553571429,7.693136997107546,88.49667271627344
2023-04-08 03:15:00+00:00,27983.79296875,0.0,-9.7109375,2.8055245535714284,1.2241908482142858,2.2917378917378914,69.62091050718365
2023-04-08 03:16:00+00:00,27971.158203125,0.0,-12.634765625,2.373046875,2.126674107142857,1.1158488585673052,52.73764494326284
2023-04-08 03:17:00+00:00,27969.41015625,0.0,-1.748046875,1.7801339285714286,2.2515345982142856,0.7906313898011029,44.153776947299214
2023-04-08 03:18:00+00:00,27969.658203125,0.248046875,0.0,1.7978515625,2.1752232142857144,0.8265135967162647,45.250886618209904
2023-04-08 03:19:00+00:00,27963.271484375,0.0,-6.38671875,1.7971540178571428,2.6314174107142856,0.6829604495811685,40.58089717741936
2023-04-08 03:21:00+00:00,27960.22265625,0.0,-3.048828125,1.7971540178571428,2.685825892857143,0.6691252856846042,40.088379909130516
2023-04-08 03:22:00+00:00,27965.333984375,5.111328125,0.0,2.1622488839285716,2.6541573660714284,0.814664914586071,44.89340748464836
2023-04-08 03:23:00+00:00,27965.177734375,0.0,-0.15625,2.1622488839285716,2.5574776785714284,0.8454614881082262,45.813011734799446
2023-04-08 03:24:00+00:00,27969.537109375,4.359375,0.0,2.4640066964285716,2.5574776785714284,0.9634518874099935,49.06928932599878
2023-04-08 03:25:00+00:00,27966.478515625,0.0,-3.05859375,2.4640066964285716,2.757533482142857,0.8935545886876455,47.189270065191835
2023-04-08 03:26:00+00:00,27973.669921875,7.19140625,0.0,2.9776785714285716,2.6245814732142856,1.134534630308829,53.1513808302413
2023-04-08 03:27:00+00:00,27982.666015625,8.99609375,0.0,3.2061941964285716,2.6245814732142856,1.2216020836655506,54.98743868883839
2023-04-08 03:29:00+00:00,28044.794921875,62.12890625,0.0,7.530133928571429,2.6245814732142856,2.869079891564344,74.15406174009809
2023-04-08 03:30:00+00:00,28063.544921875,18.75,0.0,8.732561383928571,2.6245814732142856,3.327220538988997,76.89047759433961
2023-04-08 03:31:00+00:00,28041.55859375,0.0,-21.986328125,7.627511160714286,4.195033482142857,1.8182241436647824,64.51666194656849
2023-04-08 03:32:00+00:00,28037.869140625,0.0,-3.689453125,7.627511160714286,3.764927455357143,2.0259384147923076,66.95240077882956
2023-04-08 03:33:00+00:00,28029.630859375,0.0,-8.23828125,7.627511160714286,3.450892857142857,2.2103007761966365,68.85027074675733
2023-04-08 03:34:00+00:00,28028.6484375,0.0,-0.982421875,7.627511160714286,3.396205357142857,2.2458922116332567,69.1918297096864
2023-04-08 03:35:00+00:00,28029.482421875,0.833984375,0.0,7.669363839285714,3.396205357142857,2.2582155767334866,69.30835371542399
2023-04-08 03:36:00+00:00,28031.66796875,2.185546875,0.0,7.825474330357143,2.9400111607142856,2.6617158584037206,72.69039874557778
2023-04-08 03:37:00+00:00,28032.166015625,0.498046875,0.0,7.861049107142857,2.7222377232142856,2.887715881719879,74.27795573483081
2023-04-08 03:38:00+00:00,28027.822265625,0.0,-4.34375,7.495954241071429,3.032505580357143,2.471868243087823,71.19706365611916
2023-04-08 03:39:00+00:00,28014.9453125,0.0,-12.876953125,7.495954241071429,3.941127232142857,1.9019823008849557,65.54079603810638
2023-04-08 03:40:00+00:00,28012.984375,0.0,-1.9609375,7.1845703125,4.081194196428571,1.7604088329801053,63.773482099736235
2023-04-08 03:41:00+00:00,28019.24609375,6.26171875,0.0,7.6318359375,3.8627232142857144,1.9757656746605028,66.39520347602345
